,week_of_outbreak,state_ut,district,Disease,Cases,Deaths,day,mon,year,Latitude,Longitude,preci,LAI,Temp
7203,17th week,Gujarat,Sabarkantha,Acute Diarrhoeal Disease,25,0,10,4,2011,24.0294885,73.0459884,0.000140646,5,313.7966666
7204,17th week,Maharashtra,Kolhapur,Acute Diarrhoeal Disease,32,0,9,4,2011,16.7028412,74.2405329,6.13E-05,6,316.72
7205,17th week,Telangana,Mahbubnagar,Acute Diarrhoeal Disease,51,0,22,4,2011,16.7434538,77.9923191,0.037696838,,314.94
7206,17th week,Arunachal Pradesh,Seppa Town,Acute Diarrhoeal Disease,173,0,31,1,2011,27.3594183,93.0406098,0.723573003,20,283.1466666
7207,17th week,West Bengal,Burdwan,Acute Diarrhoeal Disease,152,0,15,4,2011,23.2495714,87.8681751,0.047500407,,306.72
7208,18th week,Andhra Pradesh,Kurnool,Acute Diarrhoeal Disease,71,0,27,4,2011,15.8309251,78.0425373,0.043061417,7,312.96
7209,18th week,Assam,Sonitpur,Acute Diarrhoeal Disease,56,0,6,5,2011,26.76777075,92.70140886,2.06658738,18,300.8066666
7210,18th week,Assam,Sonitpur,Cholera,208,0,4,5,2011,26.76777075,92.70140886,2.050124456,18,301.935
7211,18th week,Assam,Sibsagar,Acute Diarrhoeal Disease,15,0,5,5,2011,26.96388985,94.58213345,0.890187792,17,303.68
7212,18th week,Gujarat,Bharuch,Acute Diarrhoeal Disease,42,0,3,5,2011,21.75,73,5.55E-05,6,315.1266666
7213,18th week,Gujarat,Valsad,Malaria,12,0,3,5,2011,20.43219565,73.1409893,0.004517472,7,314.4666666
7214,18th week,Haryana,Ambala,Acute Diarrhoeal Disease,20,0,7,5,2011,30.3843674,76.770421,0.053030684,6,308.1833334
7215,18th week,Haryana,Yamuna Nagar,Acute Diarrhoeal Disease,15,0,4,5,2011,30.1389108,77.301064,0.001068513,4,309.6633334
7216,18th week,Karnataka,Kolar,Acute Diarrhoeal Disease,12,0,3,5,2011,13.1367201,78.1337246,0.047061391,10,305.9633334
7217,18th week,Punjab,Hoshiarpur,Acute Diarrhoeal Disease,37,0,3,5,2011,31.60857425,75.84644247,0.041167049,8,308.2466666
7218,18th week,Tamil Nadu,Salem,Acute Diarrhoeal Disease,13,0,4,5,2011,11.0600516,77.0679581,0.169034406,10,303.44
7219,18th week,Uttarakhand,Nainital,Acute Diarrhoeal Disease,13,0,8,5,2011,29.29478295,79.41548094,0.142457713,,304
7220,18th week,West Bengal,Jalpaiguri,Acute Diarrhoeal Disease,15,0,5,5,2011,26.4733048,88.67886686,1.138024476,28,296.2266666
7221,18th week,West Bengal,South 24 Parganas,Acute Diarrhoeal Disease,21,0,2,5,2011,22.5760669,88.42006758,0.594504761,12,304.392
7222,18th week,West Bengal,Purulia,Acute Diarrhoeal Disease,68,0,7,5,2011,23.3291882,86.3672378,0.232256071,6,310.84
7223,19th week,Gujarat,Vadodara,Acute Diarrhoeal Disease,12,0,9,5,2011,22.2973142,73.1942567,0.00015266,,314.628
7224,19th week,Gujarat,Kutch,Acute Diarrhoeal Disease,99,0,13,5,2011,23.583333,70,0.000266377,3,316.3833334
7225,19th week,Karnataka,Mandya,Cholera,42,0,8,5,2011,12.5238888,76.8961961,0.129946316,,304.67
7226,19th week,Karnataka,Davangere,Malaria,13,1,9,5,2011,14.4679807,75.9195682,0.034528464,,310.196
7227,19th week,Karnataka,Haveri,Acute Diarrhoeal Disease,12,0,13,5,2011,14.7874825,75.3996731,0.099155314,24,304.996
7228,19th week,Karnataka,Belgaum,Acute Diarrhoeal Disease,21,0,15,5,2011,15.8572666,74.5069343,0.041184824,9,313.5433334
7229,19th week,Karnataka,Tumkur,Acute Diarrhoeal Disease,20,0,13,5,2011,13.3400771,77.1006208,0.03288357,8,309.59
7230,19th week,Madhya Pradesh,Khargone,Chikungunya,8,0,10,5,2011,21.825599,75.614182,0.000778571,4,318.0966666
7231,19th week,Tamil Nadu,Theni,Dengue,11,0,9,5,2011,9.9696643,77.47420049,0.073130944,,308.6866666
7232,19th week,Tamil Nadu,Cuddalore,Acute Diarrhoeal Disease,28,0,9,5,2011,11.7564329,79.7634644,0.043028781,,308.944
7233,19th week,Gujarat,Navsari,Malaria,28,0,27,4,2011,20.952407,72.9323831,0.000131464,4,311.77
7234,19th week,Rajasthan,Barmer,Chikungunya,18,0,27,4,2011,25.5819034,71.61966243,3.48E-05,2,326.5066666
7235,19th week,Arunachal Pradesh,Seppa Town,Acute Diarrhoeal Disease,195,0,31,1,2011,27.3594183,93.0406098,0.723573003,20,283.1466666
7236,19th week,Uttarakhand,Nainital,Acute Diarrhoeal Disease,29,0,10,5,2011,29.29478295,79.41548094,0.143344013,22,303.8866666
7237,20th week,Assam,Sibsagar,Acute Diarrhoeal Disease,32,0,18,5,2011,26.96388985,94.58213345,0.599252552,17,301.07
7238,20th week,Gujarat,Navsari,Malaria,21,0,16,5,2011,20.952407,72.9323831,0.000303792,,311.8
7239,20th week,Gujarat,Banaskantha,Acute Diarrhoeal Disease,32,0,16,5,2011,24.172056,72.431134,0.000556947,,314.8
7240,20th week,Gujarat,Banaskantha,Acute Diarrhoeal Disease,287,0,15,5,2011,24.172056,72.431134,0.00036898,6,315.8733334
7241,20th week,Haryana,Rohtak,Acute Diarrhoeal Disease,58,0,11,5,2011,28.9010899,76.5801935,0.047730474,3,316.53
7242,20th week,Karnataka,Chikkaballapur,Acute Diarrhoeal Disease,13,0,17,5,2011,13.6102243,77.5127721,0.455319824,,308.7233334
7243,20th week,Maharashtra,Nashik,Chikungunya,53,0,13,5,2011,20.0112475,73.7902364,0.005725709,5,314.9866666
7244,20th week,Maharashtra,Nashik,Acute Diarrhoeal Disease,57,0,9,5,2011,20.0112475,73.7902364,0.003157393,,314.0233334
7245,20th week,Maharashtra,Ahmednagar,Malaria,30,0,20,5,2011,19.1627725,74.8580243,0.031032574,4,316.67
7246,20th week,Punjab,Jalandhar,Acute Diarrhoeal Disease,35,0,22,5,2011,31.29201065,75.56805772,0.300995222,4,311.09
7247,20th week,Rajasthan,Jaipur,Malaria,24,0,12,5,2011,26.9154576,75.8189817,0.000410721,3,318.7466666
7248,20th week,Tamil Nadu,Kancheepuram,Acute Diarrhoeal Disease,12,0,16,5,2011,12.87960515,79.70427615,0.023009611,,311.176
7249,20th week,Tamil Nadu,Sivaganga,Acute Diarrhoeal Disease,22,0,22,5,2011,9.851231,78.53047155,0.187793751,8,311.645
7250,20th week,Assam,Udalguri (Darrang),Acute Diarrhoeal Disease,200,0,14,4,2011,26.7445958,92.0971834,0.104048535,,296.75
7251,20th week,Maharashtra,Thane,Malaria,20,0,2,5,2011,19.1943294,72.9701779,0.014144239,8,314.788
7252,20th week,West Bengal,North 24 Parganas,Acute Diarrhoeal Disease,21,0,7,5,2011,22.642931,88.8930579,0.536171301,13,302.996
7253,20th week,Arunachal Pradesh,Seppa Town,Acute Diarrhoeal Disease,211,0,31,1,2011,27.3594183,93.0406098,0.723573003,20,283.1466666
7254,20th week,Haryana,Ambala,Acute Diarrhoeal Disease,21,0,7,5,2011,30.3843674,76.770421,0.053030684,6,308.1833334
7255,20th week,Haryana,Yamuna Nagar,Acute Diarrhoeal Disease,18,0,4,5,2011,30.1389108,77.301064,0.001068513,4,309.6633334
7256,20th week,Karnataka,Belgaum,Acute Diarrhoeal Disease,24,0,15,5,2011,15.8572666,74.5069343,0.041184824,9,313.5433334
7257,20th week,Maharashtra,Sindhudurg,Dengue,5,0,10,5,2011,16.1357193,73.6522086,0.033874561,17,309.056
7258,21st week,Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,32,0,26,5,2011,14.4752936,78.8216861,0.030107038,8,312.096
7259,21st week,Telangana,Adilabad,Acute Diarrhoeal Disease,32,0,27,5,2011,19.5,78.5,0.018127104,4,317.78
7260,21st week,Assam,Sivasagar,Cholera,158,0,18,5,2011,26.9834936,94.6394226,0.599252552,17,301.07
7261,21st week,Chhattisgarh,Surguja,Acute Diarrhoeal Disease,28,0,21,5,2011,23.25,83,0.010154285,5,314.2666666
7262,21st week,Gujarat,Mahesana,Acute Diarrhoeal Disease,41,0,18,5,2011,23.6015557,72.3867981,0.001998658,6,316.1866666
7263,21st week,Gujarat,Mahesana,Acute Diarrhoeal Disease,117,0,18,5,2011,23.6015557,72.3867981,0.001998658,6,316.1866666
7264,21st week,Karnataka,Belgaum,Cholera,35,0,24,5,2011,15.8572666,74.5069343,0.04797721,,309.07
7265,21st week,Maharashtra,Thane,Malaria,17,0,28,5,2011,19.1943294,72.9701779,0.088117302,9,313.812
7266,21st week,Punjab,Sri Muktsar Sahib,Dengue,26,0,23,5,2011,30.4692,74.5182,0.169907782,2,315.1
7267,21st week,Tamil Nadu,Viluppuram,Acute Diarrhoeal Disease,13,0,27,5,2011,11.9137874,79.50789298,0.119293236,9,309.29
7268,21st week,Tamil Nadu,Perambalur,Acute Diarrhoeal Disease,32,0,28,5,2011,11.2287716,78.81825555,0.156279756,8,310.3433334
7269,21st week,Tamil Nadu,Tirunelveli,Dengue,16,0,21,5,2011,8.7284271,77.7112925,0.025630292,10,308.032
7270,21st week,West Bengal,Jalpaiguri,Acute Diarrhoeal Disease,64,0,22,5,2011,26.4733048,88.67886686,0.701260849,18,298.46
7271,21st week,West Bengal,Jalpaiguri,Acute Diarrhoeal Disease,54,1,23,5,2011,26.4733048,88.67886686,0.819495537,18,296.3733334
7272,21st week,West Bengal,Purulia,Acute Diarrhoeal Disease,42,0,22,5,2011,23.3291882,86.3672378,0.324178848,7,306.655
7273,21st week,Arunachal Pradesh,East Kameng,Acute Diarrhoeal Disease,225,0,24,1,2011,27.3,93.05,0.506581991,,280.552
7274,21st week,Gujarat,Navsari,Malaria,32,0,16,5,2011,20.952407,72.9323831,0.000303792,,311.8
7275,22nd week,Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,42,0,3,6,2011,14.4752936,78.8216861,0.241466197,7,310.4533334
7276,22nd week,Andhra Pradesh,Kurnool,Acute Diarrhoeal Disease,55,0,30,5,2011,15.8309251,78.0425373,0.08862596,6,314.135
7277,22nd week,Assam,Morigaon,Acute Diarrhoeal Disease,46,1,28,5,2011,26.2551482,92.3290878,0.932806521,21,300.78
7278,22nd week,Chhattisgarh,Korba,Acute Diarrhoeal Disease,17,0,29,5,2011,22.3547468,82.7110855,0.008465849,9,311.876
7279,22nd week,Karnataka,Belgaum,Chikungunya,27,0,5,6,2011,15.8572666,74.5069343,0.688699955,4,311.1733334
7280,22nd week,Karnataka,Mysore,Cholera,33,0,2,6,2011,12.3051828,76.6553609,0.52592974,,302.81
7281,22nd week,Karnataka,Chamarajanagar,Acute Diarrhoeal Disease,14,0,4,6,2011,11.9346006,76.9328209,1.395057564,9,304.3933334
7282,22nd week,Maharashtra,Pune,Acute Diarrhoeal Disease,141,0,26,5,2011,18.521428,73.8544541,0.060511236,5,312.2033334
7283,22nd week,Maharashtra,Ratnagiri,Acute Diarrhoeal Disease,27,0,1,6,2011,17.2826079,73.4569787,0.039394633,,307.845
7284,22nd week,Punjab,Jalandhar,Acute Diarrhoeal Disease,54,0,3,6,2011,31.29201065,75.56805772,0.491625881,5,306.788
7285,22nd week,Rajasthan,Kotputli,Acute Diarrhoeal Disease,10,0,28,5,2011,27.707172,76.1996447,0.074037323,3,308.756
7286,22nd week,Tamil Nadu,Madurai,Acute Diarrhoeal Disease,9,0,24,5,2011,9.9261153,78.1140983,0.209115893,,313.58
7287,22nd week,Uttarakhand,Haridwar,Cholera,27,0,2,6,2011,29.91235135,78.00871782,0.215280212,,302.51
7288,22nd week,West Bengal,Burdwan,Acute Diarrhoeal Disease,27,0,6,6,2011,23.2495714,87.8681751,0.133609334,10,307.1866666
7289,22nd week,West Bengal,Burdwan,Acute Diarrhoeal Disease,18,0,2,6,2011,23.2495714,87.8681751,0.147610352,,303.192
7290,22nd week,West Bengal,Howrah,Acute Diarrhoeal Disease,37,1,3,6,2011,22.5736296,88.3251045,0.347267173,13,303.756
7291,22nd week,West Bengal,Jalpaiguri,Acute Diarrhoeal Disease,54,0,23,5,2011,26.4733048,88.67886686,0.819495537,18,296.3733334
7292,22nd week,West Bengal,Purulia,Acute Diarrhoeal Disease,46,0,30,5,2011,23.3291882,86.3672378,0.233976586,9,306.584
7293,22nd week,Uttarakhand,Nainital,Acute Diarrhoeal Disease,29,0,9,5,2011,29.29478295,79.41548094,0.143801689,,302.7766666
7294,22nd week,Arunachal Pradesh,East Kameng,Acute Diarrhoeal Disease,239,0,24,1,2011,27.3,93.05,0.506581991,,280.552
7295,22nd week,West Bengal,Jalpaiguri,Acute Diarrhoeal Disease,64,0,22,5,2011,26.4733048,88.67886686,0.701260849,18,298.46
7296,22nd week,West Bengal,Jalpaiguri,Acute Diarrhoeal Disease,36,0,5,5,2011,26.4733048,88.67886686,1.138024476,28,296.2266666
7297,22nd week,West Bengal,Dakshin Dinajpur,Acute Diarrhoeal Disease,15,0,31,5,2011,25.38703085,88.50471505,0.605114722,11,300.7133334
7298,23rd week,Telangana,Medak,Acute Diarrhoeal Disease,10,0,6,6,2011,17.9375095,78.21174499,0.222543602,4,313.256
7299,23rd week,Andhra Pradesh,Kurnool,Acute Diarrhoeal Disease,128,0,30,5,2011,15.8309251,78.0425373,0.08862596,6,314.135
7300,23rd week,Andhra Pradesh,Kurnool,Acute Diarrhoeal Disease,22,0,9,6,2011,15.8309251,78.0425373,0.199143394,,310.88
7301,23rd week,Assam,Chirang,Malaria,20,2,4,6,2011,26.6464231,90.62415699,0.957991084,39,299.51
7302,23rd week,Assam,Dibrugarh,Acute Diarrhoeal Disease,4,1,6,6,2011,27.4844597,94.9019447,1.323451787,11,300.05
7303,23rd week,Assam,Golaghat,Acute Diarrhoeal Disease,27,0,9,6,2011,26.40490095,94.03209112,0.279427785,,304.32
7304,23rd week,Assam,Tinsukia,Acute Diarrhoeal Disease,11,1,7,6,2011,27.52016575,95.53063473,0.342757921,13,302.2666666
7305,23rd week,Gujarat,Gandhi Nagar,Acute Diarrhoeal Disease,16,0,3,6,2011,23.06016515,72.58063822,0.000441629,4,315.4033334
7306,23rd week,Gujarat,Kheda,Acute Diarrhoeal Disease,29,1,1,6,2011,22.75,72.833333,0.000219679,,317.47
7307,23rd week,Gujarat,Kheda,Acute Diarrhoeal Disease,10,0,9,6,2011,22.75,72.833333,0.02046935,,311.836
7308,23rd week,Gujarat,Surat,Acute Diarrhoeal Disease,15,0,4,6,2011,21.19177615,72.95441578,0.032025685,7,308.94
7309,23rd week,Karnataka,Ballari,Acute Diarrhoeal Disease,62,0,6,6,2011,15.2485413,76.8323648,0.171804028,4,310.62
7310,23rd week,Karnataka,Bidar,Acute Diarrhoeal Disease,27,0,9,6,2011,18.083333,77.333333,0.478677691,,308.764
7311,23rd week,Karnataka,Bidar,Acute Diarrhoeal Disease,16,0,8,6,2011,18.083333,77.333333,0.533966232,2,308.185
7312,23rd week,Karnataka,Chitradurga,Malaria,16,0,7,6,2011,14.2266443,76.4005122,0.488521799,5,306.26
7313,23rd week,Karnataka,Hassan,Acute Diarrhoeal Disease,83,0,12,6,2011,13.0070817,76.0992703,0.125551257,6,298.895
7314,23rd week,Karnataka,Mysore,Cholera,17,0,6,6,2011,12.3051828,76.6553609,0.901357421,9,299.64
7315,23rd week,Maharashtra,Nashik,Acute Diarrhoeal Disease,126,0,5,6,2011,20.0112475,73.7902364,0.547957769,5,313.26
7316,23rd week,Odisha,Ganjam,Malaria,102,0,3,6,2011,19.4129711,85.04710406,,9,308
7317,23rd week,Punjab,Jalandhar,Acute Diarrhoeal Disease,109,1,3,6,2011,31.29201065,75.56805772,0.491625881,5,306.788
7318,23rd week,Tamil Nadu,Coimbatore,Acute Diarrhoeal Disease,66,0,6,6,2011,11.0600516,77.0679581,1.029452637,7,308.4
7319,23rd week,Tamil Nadu,Virudhunagar,Acute Diarrhoeal Disease,17,0,12,6,2011,9.5208936,77.8784564,0.031583571,7,314.315
7320,23rd week,Karnataka,Gadag,Malaria,27,0,21,5,2011,15.4206667,75.6225644,0.077712443,4,314.42
7321,23rd week,Punjab,Jalandhar,Acute Diarrhoeal Disease,60,0,3,6,2011,31.29201065,75.56805772,0.491625881,5,306.788
7322,23rd week,West Bengal,Howrah,Acute Diarrhoeal Disease,145,1,3,6,2011,22.5736296,88.3251045,0.347267173,13,303.756
7323,24th week,Assam,Lakhimpur,Malaria,7,0,15,6,2011,27.0827158,93.9978423,0.730567983,16,304.36
7324,24th week,Assam,Morigaon,Malaria,45,1,4,6,2011,26.2551482,92.3290878,1.751447982,15,298.56
7325,24th week,Assam,Udalguri,Cholera,140,3,14,6,2011,26.77253155,92.10641749,0.451206403,15,296.445
7326,24th week,Assam,Sibsagar,Acute Diarrhoeal Disease,3,1,16,6,2011,26.96388985,94.58213345,1.410996264,12,300.705
7327,24th week,Gujarat,Gandhi Nagar,Acute Diarrhoeal Disease,60,0,9,6,2011,23.06016515,72.58063822,0.02046935,,311.836
7328,24th week,Jammu and Kashmir,Kupwara,Acute Diarrhoeal Disease,204,0,14,6,2011,34.6110236,74.23847867,0.1835131,11,292.7166666
7329,24th week,Karnataka,Bangalore Urban,Acute Diarrhoeal Disease,52,0,15,6,2011,12.94514225,77.553645,0.164979787,7,303.11
7330,24th week,Karnataka,Bidar,Dengue,34,0,13,6,2011,18.083333,77.333333,0.324623447,3,312.12
7331,24th week,Karnataka,Chamarajnagar,Acute Diarrhoeal Disease,13,0,9,6,2011,14.3683154,76.6538415,0.322380871,,303.94
7332,24th week,Karnataka,Hassan,Acute Diarrhoeal Disease,30,0,12,6,2011,13.0070817,76.0992703,0.125551257,6,298.895
7333,24th week,Karnataka,Haveri,Acute Diarrhoeal Disease,13,0,13,6,2011,14.7874825,75.3996731,0.934935554,5,
7334,24th week,Maharashtra,Ratnagiri,Acute Diarrhoeal Disease,61,0,10,6,2011,17.2826079,73.4569787,3.31889966,,
7335,24th week,Maharashtra,Thane,Acute Diarrhoeal Disease,37,0,15,6,2011,19.1943294,72.9701779,2.912180594,5,304.2
7336,24th week,Tamil Nadu,Vellore,Acute Diarrhoeal Disease,18,0,13,6,2011,12.7948109,79.0006411,0.078479682,11,308.992
7337,24th week,West Bengal,Nadia,Acute Diarrhoeal Disease,71,0,12,6,2011,23.48454125,88.55676307,0.190472044,11,303.572
7338,24th week,Kerala,Kottayam,Dengue,3,0,6,5,2011,9.6287383,76.64553257,0.830809804,15,300.3666666
7339,24th week,West Bengal,Darjeeling,Acute Diarrhoeal Disease,183,0,2,6,2011,26.8700325,88.3608759,0.797252272,,302.212
7340,24th week,West Bengal,Howrah,Acute Diarrhoeal Disease,145,1,3,6,2011,22.5736296,88.3251045,0.347267173,13,303.756
7341,25th week,Assam,Hailakandi,Malaria,275,5,17,6,2011,24.68845365,92.57381528,0.606833243,,
7342,25th week,Andhra Pradesh,Anantapur,Acute Diarrhoeal Disease,23,0,26,6,2011,14.6546235,77.55625984,0.027714734,,307.82
7343,25th week,Andhra Pradesh,Kurnool,Acute Diarrhoeal Disease,25,0,24,6,2011,15.8309251,78.0425373,0.043026272,4,308.54
7344,25th week,Telangana,Medak,Acute Diarrhoeal Disease,14,0,20,6,2011,17.9375095,78.21174499,0.108942744,5,308.4133334
7345,25th week,Andhra Pradesh,Prakasam,Acute Diarrhoeal Disease,28,0,23,6,2011,15.6589741,79.47164373,0.003870045,6,312.76
7346,25th week,Bihar,Muzaffarpur,Acute Encephalitis Syndrome,129,45,14,6,2011,26.1486581,85.34001282,0.219163883,8,303.74
7347,25th week,Bihar,Saharsa,Acute Diarrhoeal Disease,35,1,25,6,2011,25.83264165,86.61489283,0.684678276,,303.93
7348,25th week,Chhattisgarh,Surguja,Acute Diarrhoeal Disease,14,0,19,6,2011,23.25,83,0.723816948,4,309.91
7349,25th week,Chhattisgarh,Surguja,Acute Diarrhoeal Disease,13,0,22,6,2011,23.25,83,4.658152069,4,
7350,25th week,Karnataka,Belgaum,Acute Diarrhoeal Disease,14,0,23,6,2011,15.8572666,74.5069343,0.470289164,7,299.12
7351,25th week,Karnataka,Bijapur,Acute Diarrhoeal Disease,20,0,24,6,2011,16.8269911,75.7175387,0.105946582,3,304.2
7352,25th week,Karnataka,Dharwad,Acute Diarrhoeal Disease,16,0,14,6,2011,15.4540505,75.0066516,0.453241862,3,308.56
7353,25th week,Karnataka,Dharwad,Acute Diarrhoeal Disease,23,0,21,6,2011,15.4540505,75.0066516,0.538773388,2,
7354,25th week,Karnataka,Hassan,Acute Diarrhoeal Disease,62,0,18,6,2011,13.0070817,76.0992703,0.450779506,,299.87
7355,25th week,Kerala,Wayanad,Cholera,74,6,20,6,2011,11.715219,76.12690295,0.940375972,16,296.02
7356,25th week,Maharashtra,Wardha,Acute Encephalitis Syndrome,6,1,18,6,2011,20.82562315,78.6131455,0.207579543,,314.5733334
7357,25th week,Odisha,Puri,Acute Diarrhoeal Disease,13,0,17,6,2011,19.8076083,85.8252538,1.512027125,,307.1066666
7358,25th week,West Bengal,Bankura,Acute Diarrhoeal Disease,46,0,21,6,2011,23.13195425,87.2073972,3.191792775,7,
7359,25th week,West Bengal,Bankura,Acute Diarrhoeal Disease,33,1,25,6,2011,23.13195425,87.2073972,0.645807605,,301.64
7360,25th week,West Bengal,Burdwan,Acute Diarrhoeal Disease,89,0,17,6,2011,23.2495714,87.8681751,1.322711214,,310.18
7361,25th week,West Bengal,Burdwan,Acute Diarrhoeal Disease,32,0,22,6,2011,23.2495714,87.8681751,3.056996042,4,302.64
7362,25th week,West Bengal,Jalpaiguri,Acute Diarrhoeal Disease,11,1,12,6,2011,26.4733048,88.67886686,0.662559792,24,300.9966666
7363,25th week,Maharashtra,Latur,Acute Diarrhoeal Disease,78,0,7,6,2011,18.35159075,76.75542361,0.328122634,3,316.71
7364,25th week,Assam,Chirang,Malaria,293,0,10,6,2011,26.6464231,90.62415699,0.532782438,,299.792
7365,25th week,Assam,Udalguri,Cholera,404,6,14,6,2011,26.77253155,92.10641749,0.451206403,15,296.445
7366,25th week,Karnataka,Hassan,Acute Diarrhoeal Disease,86,0,12,6,2011,13.0070817,76.0992703,0.125551257,6,298.895
7367,25th week,Tamil Nadu,Virudhunagar,Acute Diarrhoeal Disease,25,0,12,6,2011,9.5208936,77.8784564,0.031583571,7,314.315
7368,25th week,West Bengal,Jalpaiguri,Acute Diarrhoeal Disease,54,1,23,5,2011,26.4733048,88.67886686,0.819495537,18,296.3733334
7369,26th week,Bihar,Munger,Malaria,64,0,20,6,2011,25.22081165,86.51720367,1.157159943,8,303.26
7370,26th week,Bihar,Saharsa,Acute Diarrhoeal Disease,30,0,25,6,2011,25.83264165,86.61489283,0.684678276,,303.93
7371,26th week,Chhattisgarh,Korba,Acute Diarrhoeal Disease,74,1,21,6,2011,22.3547468,82.7110855,2.57165078,8,304.86
7372,26th week,Jammu and Kashmir,Kupwara,Acute Diarrhoeal Disease,30,0,24,6,2011,34.6110236,74.23847867,0.040360777,14,293.0733334
7373,26th week,Jammu and Kashmir,Kupwara,Acute Diarrhoeal Disease,153,0,21,6,2011,34.6110236,74.23847867,0.046436156,14,292.6433334
7374,26th week,Karnataka,Bijapur,Acute Diarrhoeal Disease,31,0,24,6,2011,16.8269911,75.7175387,0.105946582,3,304.2
7375,26th week,Karnataka,Chitradurga,Malaria,20,0,20,6,2011,14.2266443,76.4005122,0.316946815,4,300.84
7376,26th week,Karnataka,Davangere,Cholera,29,0,27,6,2011,14.4679807,75.9195682,0.248647657,4,297.78
7377,26th week,Karnataka,Ramanagara,Acute Diarrhoeal Disease,16,0,1,7,2011,12.7252766,77.2804797,0.261638526,6,304.94
7378,26th week,Maharashtra,Pune,Acute Diarrhoeal Disease,311,0,20,6,2011,18.521428,73.8544541,0.510208766,4,300.08
7379,26th week,Tamil Nadu,Cuddalore,Acute Diarrhoeal Disease,31,0,27,6,2011,11.7564329,79.7634644,0.146037283,9,309.025
7380,26th week,Uttar Pradesh,Balrampur,Acute Diarrhoeal Disease,9,1,19,6,2011,27.4504805,82.39541774,0.356385743,4,304.92
7381,26th week,West Bengal,Birbhum,Acute Diarrhoeal Disease,55,0,2,7,2011,24,87.583333,1.554170713,2,
7382,26th week,Andhra Pradesh,Kurnool,Acute Diarrhoeal Disease,28,0,24,6,2011,15.8309251,78.0425373,0.043026272,4,308.54
7383,26th week,Andhra Pradesh,Anantapur,Acute Diarrhoeal Disease,82,0,26,6,2011,14.6546235,77.55625984,0.027714734,,307.82
7384,26th week,Assam,Chirang,Malaria,295,2,4,6,2011,26.6464231,90.62415699,0.957991084,39,299.51
7385,26th week,Bihar,Muzaffarpur,Acute Encephalitis Syndrome,132,46,14,6,2011,26.1486581,85.34001282,0.219163883,8,303.74
7386,26th week,Kerala,Wayanad,Cholera,183,6,26,6,2011,11.715219,76.12690295,0.352137846,,295.24
7387,26th week,Maharashtra,Wardha,Acute Encephalitis Syndrome,3,1,23,6,2011,20.82562315,78.6131455,0.208939177,2,311.32
7388,26th week,Maharashtra,Latur,Acute Diarrhoeal Disease,81,0,7,6,2011,18.35159075,76.75542361,0.328122634,3,316.71
